datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2024-02-26T06:00:44+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·1;nouveau.europresse.com;N;5c8235566a884a7f53afa185f1230717a3d4e263;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B71;200;1399
2024-02-26T06:01:16+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·2;nouveau.europresse.com;N;d05c833d94f09112906f52e15750c85f4ef6ae94;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B72;200;1399
2024-02-26T06:06:44+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·3;nouveau.europresse.com;N;a7fef72b00d3f5d0e6bbcaa59f684efc628312d1;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B73;200;1399
2024-02-26T06:08:16+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·4;nouveau.europresse.com;N;51d4087e404ee14af43abbe156f98271019a823c;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B74;200;1399
2024-02-26T06:09:11+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·5;nouveau.europresse.com;N;f42b8b48de014abb386eb4f5e9ac4f2416134a0b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B75;200;1398
2024-02-26T06:11:08+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·7;nouveau.europresse.com;N;309aaba88f22ae5d113fdf91017564419a362555;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B77;200;1399
2024-02-26T06:11:14+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·6;nouveau.europresse.com;N;fcb8564f01eca09cf1ad539f7dc91586ba8191b1;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B76;200;1399
2024-02-26T06:13:20+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·7;nouveau.europresse.com;N;a814c58523f3b25db97f9a89bf46a2b427296bd3;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B77;200;1399
2024-02-26T06:13:32+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·8;nouveau.europresse.com;N;0d0ef00448d5e4586ac1a0284eeae01f9d977192;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B78;200;1399
2024-02-26T06:13:43+01:00;2024-02-26;770b02b186aa54be3384285cf99d0fcb08984406;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240226·NIC_P·9;nouveau.europresse.com;N;8858ce96c195806c2a572a84af07b5e8fc19e78e;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;1a613afc648715bcee9ef74ca6325f91a181240c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240226%C2%B7NIC_P%C2%B79;200;1399
