datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2024-03-25T05:09:35+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·1;nouveau.europresse.com;N;886a6cd3e97fca0654ffd5eee62d2e146ee79e60;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B71;200;1492
2024-03-25T05:10:28+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·2;nouveau.europresse.com;N;d3e49e3a9d0803043c488e3f5827734e6804634b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B72;200;1492
2024-03-25T05:13:39+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·3;nouveau.europresse.com;N;c534497cf21595358cffba9053a5ab803f4e3e3b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B73;200;1491
2024-03-25T05:15:46+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·4;nouveau.europresse.com;N;ad6d42be0286813b98d5d944b4353c5f64a7d2c4;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B74;200;1491
2024-03-25T05:18:10+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·5;nouveau.europresse.com;N;a693b9694d6e6b2be8feaf5e39bd1a575d38982f;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B75;200;1492
2024-03-25T05:18:43+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·3;nouveau.europresse.com;N;cfc2b0e03caf382bf09bf749abf108255ee762be;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B73;200;1492
2024-03-25T05:19:03+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·6;nouveau.europresse.com;N;8503f49353e9f363cdd0c649b2e2917b6be9eeac;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B76;200;1492
2024-03-25T05:19:15+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·1;nouveau.europresse.com;N;91ab567bd59648679977d529c8a6917952910169;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B71;200;1492
2024-03-25T05:19:19+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·5;nouveau.europresse.com;N;2519f8bd4d31abbde60cdd898a5fe9c2ca395a72;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B75;200;1492
2024-03-25T05:19:21+01:00;2024-03-25;d9b4bb468adc8a08fcd5e736e50911a1642febc8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240325·NIC_P·4;nouveau.europresse.com;N;5486541a10226509bccea8d643eb61f3e44636d7;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;d933d7402baedd83fc5fcde54b1b4c12237900f4;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240325%C2%B7NIC_P%C2%B74;200;1492
